name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Frederico Rodrigues de Paula Santos,MID,Man Utd,2.5,0,0,5,0,0.1,331,0.0,0.0,0.0,0.03,267,0,0,0.2,2.0,2023-03-12T14:00:00Z,1,0,0,0,0,27,0,52665,0,0,0,0.0,1,-125,1431,1556,51,True,0,Southampton
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,1521,0,2,2,0.0,0,-6,24,30,44,False,0,Leeds
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,1521,0,0,1,0.0,0,-6,24,30,44,True,0,Crystal Palace
Lucas Tolentino Coelho de Lima,MID,West Ham,1.7,1,0,15,0,34.5,603,0.1,0.29,0.19,1.03,270,1,0,6.3,10.8,2023-03-12T14:00:00Z,76,0,0,0,0,27,0,58570,1,1,1,18.0,4,-1065,1407,2472,59,True,1,Aston Villa
Jean-Philippe Mateta,FWD,Crystal Palace,1.4,0,0,0,0,0.0,168,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,0,0,0,0,27,0,41444,0,1,0,0.0,0,-60,2232,2292,51,True,0,Man City
Jean-Philippe Mateta,FWD,Crystal Palace,1.4,0,0,2,0,0.3,168,0.04,0.04,0.0,0.1,73,0,0,0.1,0.0,2023-03-15T19:30:00Z,11,0,0,0,0,27,0,41444,0,0,1,2.0,1,-60,2232,2292,51,False,0,Brighton
Salomón Rondón,FWD,Everton,0.0,0,0,0,0,0.0,177,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,39372,0,0,1,0.0,0,-395,0,395,49,True,0,Brentford
Liam Cooper,DEF,Leeds,0.0,0,0,0,0,0.0,221,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,6342,0,2,2,0.0,0,-49,93,142,44,True,0,Brighton
Ben Doak,MID,Liverpool,1.0,0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,0,0,0,0,27,0,392,0,0,1,0.0,0,-27,19,46,45,False,0,Bournemouth
Alexander Isak,FWD,Newcastle,3.8,0,2,26,1,1.4,594,0.04,0.44,0.4,0.33,268,0,1,8.9,40.6,2023-03-12T16:30:00Z,67,0,0,0,0,27,0,158326,1,1,2,47.0,7,2182,10981,8799,66,True,1,Wolves
Arnaut Danjuma,MID,Spurs,0.0,0,0,0,0,0.0,713,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,3021,0,1,3,0.0,0,-265,308,573,63,True,0,Nott'm Forest
Erling Haaland,FWD,Man City,6.6,0,0,23,1,4.8,318,0.0,1.26,1.26,0.17,262,0,1,7.0,25.2,2023-03-11T17:30:00Z,90,0,0,0,0,27,0,9450139,1,1,0,40.0,6,-144020,17264,161284,122,False,0,Crystal Palace
Oliwier Zych,GK,Aston Villa,0.0,0,0,0,0,0.0,745,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,433,0,1,1,0.0,0,16,97,81,40,False,0,West Ham
Euan Pollock,FWD,Bournemouth,-1.0,0,0,0,0,0.0,706,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,0,0,0,0,27,0,1317,0,0,1,0.0,0,-41,239,280,45,True,0,Liverpool
Sasa Lukic,MID,Fulham,0.5,0,0,11,0,3.2,726,0.01,0.01,0.0,2.38,264,3,0,1.4,10.4,2023-03-12T14:00:00Z,90,0,0,0,0,27,0,361,1,3,0,0.0,2,13,52,39,45,True,0,Arsenal
Lewis Cook,MID,Bournemouth,-0.5,0,0,3,0,0.2,67,0.0,0.0,0.0,0.08,261,0,0,0.2,1.6,2023-03-11T12:30:00Z,9,0,0,0,0,27,0,6241,0,0,1,0.0,1,72,155,83,49,True,0,Liverpool
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,495,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,0,0,0,0,27,0,1915,0,1,0,0.0,0,-20,0,20,40,True,0,Man City
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,495,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,1915,0,0,1,0.0,0,-20,0,20,40,False,0,Brighton
Phil Foden,MID,Man City,6.6,0,0,6,0,17.5,314,0.04,0.2,0.16,0.08,262,0,0,4.3,10.6,2023-03-11T17:30:00Z,57,0,0,0,0,27,0,1167239,1,1,0,15.0,1,94407,124352,29945,80,False,0,Crystal Palace
David Ozoh,MID,Crystal Palace,-1.0,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,0,0,0,0,27,0,236,0,1,0,0.0,0,-10,19,29,45,True,0,Man City
David Ozoh,MID,Crystal Palace,-1.0,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,236,0,0,1,0.0,0,-10,19,29,45,False,0,Brighton
Juan Larios López,DEF,Southampton,0.0,0,0,0,0,0.0,622,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,5441,0,0,0,0.0,0,-39,37,76,40,False,0,Man Utd
Juan Larios López,DEF,Southampton,0.0,0,0,0,0,0.0,622,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,5441,0,2,0,0.0,0,-39,37,76,40,True,0,Brentford
Calvin Ramsay,DEF,Liverpool,0.0,0,0,0,0,0.0,298,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,0,0,0,0,27,0,23803,0,0,1,0.0,0,-697,71,768,39,False,0,Bournemouth
Yegor Yarmolyuk,MID,Brentford,0.5,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,605,0,0,1,0.0,0,44,94,50,45,False,0,Everton
Yegor Yarmolyuk,MID,Brentford,0.5,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,605,0,2,0,0.0,0,44,94,50,45,False,0,Southampton
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0.2,0,0,0,0,0.0,703,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,721,0,1,3,0.0,0,-51,62,113,45,False,0,Spurs
Steve Cook,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,11956,0,1,3,0.0,0,-90,76,166,43,False,0,Spurs
Ryan Bertrand,DEF,Leicester,0.0,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,2606,0,3,1,0.0,0,2,49,47,39,True,0,Chelsea
Mislav Orsic,MID,Southampton,-1.0,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,1303,0,0,0,0.0,0,-99,54,153,52,False,0,Man Utd
Mislav Orsic,MID,Southampton,-1.0,0,0,0,0,0.0,692,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,1303,0,2,0,0.0,0,-99,54,153,52,True,0,Brentford
Sékou Mara,FWD,Southampton,0.2,0,0,2,0,2.6,528,0.0,0.0,0.0,0.03,267,0,0,0.7,0.0,2023-03-12T14:00:00Z,14,0,0,0,0,27,0,9702,0,0,0,4.0,1,-9,305,314,53,False,0,Man Utd
Sékou Mara,FWD,Southampton,0.2,0,0,0,0,0.0,528,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,9702,0,2,0,0.0,0,-9,305,314,53,True,0,Brentford
Scott McTominay,MID,Man Utd,1.2,0,0,9,0,11.3,338,0.02,0.02,0.0,0.73,267,0,0,3.9,25.2,2023-03-12T14:00:00Z,46,0,0,0,0,27,0,17496,0,0,0,2.0,1,-50,41,91,49,True,0,Southampton
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0.0,0,0,0,0,0.0,390,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,438,0,1,3,0.0,0,-4,0,4,50,False,0,Spurs
Dean Henderson,GK,Nott'm Forest,0.0,0,0,0,0,0.0,398,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,678559,0,1,3,0.0,0,-19301,59,19360,46,False,0,Spurs
Jack Stacey,DEF,Bournemouth,-1.0,0,0,0,0,0.0,65,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,0,0,0,0,27,0,4664,0,0,1,0.0,0,-40,29,69,43,True,0,Liverpool
Mason Holgate,DEF,Everton,0.0,0,0,0,0,0.0,192,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,7935,0,0,1,0.0,0,-50,51,101,43,True,0,Brentford
Steven Alzate,MID,Brighton,0.0,0,0,0,0,0.0,115,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,8249,0,2,2,0.0,0,-66,0,66,44,False,0,Leeds
Steven Alzate,MID,Brighton,0.0,0,0,0,0,0.0,115,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,8249,0,0,1,0.0,0,-66,0,66,44,True,0,Crystal Palace
Mateusz Klich,MID,Leeds,0.0,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,4994,0,2,2,0.0,0,-41,0,41,46,True,0,Brighton
Jimmy Morgan,FWD,Southampton,-1.0,0,0,0,0,0.0,671,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,3372,0,0,0,0.0,0,127,452,325,45,False,0,Man Utd
Jimmy Morgan,FWD,Southampton,-1.0,0,0,0,0,0.0,671,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,3372,0,2,0,0.0,0,127,452,325,45,True,0,Brentford
Armel Bella-Kotchap,DEF,Southampton,8.6,0,3,38,1,24.3,423,0.2,0.2,0.0,0.84,267,0,0,5.0,25.6,2023-03-12T14:00:00Z,90,0,0,0,0,27,0,20208,1,0,0,0.0,9,2469,3193,724,45,False,0,Man Utd
Armel Bella-Kotchap,DEF,Southampton,8.6,0,0,12,0,2.3,423,0.02,0.02,0.0,2.01,69,2,0,2.5,22.4,2023-03-15T19:30:00Z,90,0,0,0,0,27,0,20208,1,2,0,0.0,1,2469,3193,724,45,True,0,Brentford
Ainsley Maitland-Niles,MID,Southampton,2.2,0,0,0,0,0.0,21,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,4879,0,0,0,0.0,0,106,159,53,48,False,0,Man Utd
Ainsley Maitland-Niles,MID,Southampton,2.2,0,0,0,0,0.0,21,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,4879,0,2,0,0.0,0,106,159,53,48,True,0,Brentford
James Milner,MID,Liverpool,2.4,0,0,13,0,16.3,274,0.07,0.07,0.0,0.06,261,0,0,3.0,11.8,2023-03-11T12:30:00Z,25,0,0,0,0,27,0,65877,0,0,1,2.0,1,-608,223,831,44,False,0,Bournemouth
Keane Lewis-Potter,MID,Brentford,0.0,0,0,0,0,0.0,515,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,5406,0,0,1,0.0,0,-19,62,81,52,False,0,Everton
Keane Lewis-Potter,MID,Brentford,0.0,0,0,0,0,0.0,515,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,5406,0,2,0,0.0,0,-19,62,81,52,False,0,Southampton
Kevin De Bruyne,MID,Man City,4.8,0,0,5,0,0.3,301,0.0,0.0,0.0,0.09,262,0,0,0.4,3.4,2023-03-11T17:30:00Z,11,0,0,0,0,27,0,2993128,0,1,0,0.0,1,-260819,9452,270271,121,False,0,Crystal Palace
Sepp van den Berg,DEF,Liverpool,0.0,0,0,0,0,0.0,500,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,0,0,0,0,27,0,15103,0,0,1,0.0,0,-91,0,91,40,False,0,Bournemouth
Joe Gelhardt,FWD,Leeds,0.0,0,0,0,0,0.0,242,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,20621,0,2,2,0.0,0,-447,0,447,51,True,0,Brighton
Diego Carlos Santos Silva,DEF,Aston Villa,0.0,0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,21627,0,1,1,0.0,0,-69,31,100,47,False,0,West Ham
Lucas Rodrigues Moura da Silva,MID,Spurs,0.8,0,0,3,0,0.0,431,0.0,0.0,0.0,0.8,269,0,0,0.2,0.0,2023-03-11T15:00:00Z,6,0,0,0,0,27,0,17165,0,1,3,2.0,1,10,197,187,58,True,0,Nott'm Forest
Ben Mee,DEF,Brentford,6.1,0,0,11,0,1.2,526,0.02,0.08,0.05,1.03,263,1,0,1.6,10.4,2023-03-11T15:00:00Z,90,0,0,0,0,27,0,2139256,1,0,1,4.0,2,340567,382248,41681,51,False,0,Everton
Ben Mee,DEF,Brentford,6.1,0,1,28,1,0.3,526,0.0,0.03,0.03,0.51,69,0,0,2.6,20.4,2023-03-15T19:30:00Z,90,0,0,0,0,27,0,2139256,1,2,0,5.0,7,340567,382248,41681,51,False,0,Southampton
Mateo Joseph Fernández,FWD,Leeds,0.2,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,3493,0,2,2,0.0,0,194,451,257,45,True,0,Brighton
Kasey McAteer,MID,Leicester,0.0,0,0,0,0,0.0,687,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,97,0,3,1,0.0,0,-2,0,2,45,True,0,Chelsea
Marcus Oliveira Alencar,MID,Arsenal,0.0,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,7785,0,3,0,0.0,0,-61,0,61,46,False,0,Fulham
Matías Viña,DEF,Bournemouth,-0.1,0,0,4,0,0.0,718,0.0,0.0,0.0,0.08,261,0,0,0.3,3.0,2023-03-11T12:30:00Z,2,0,0,0,0,27,0,474,0,0,1,0.0,1,-59,34,93,45,True,0,Liverpool
Daniel James,MID,Fulham,-0.3,0,0,0,0,0.3,231,0.0,0.0,0.0,0.44,264,0,0,0.3,0.2,2023-03-12T14:00:00Z,14,0,0,0,0,27,0,17779,0,3,0,2.0,1,-228,339,567,60,True,0,Arsenal
João Félix Sequeira,FWD,Chelsea,1.8,0,0,-5,0,2.3,690,0.0,0.46,0.45,1.36,266,1,0,0.6,0.0,2023-03-11T15:00:00Z,45,0,0,0,0,27,0,341240,1,3,1,10.0,1,-79430,33670,113100,76,False,0,Leicester
João Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,306,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,0,0,0,0,27,0,2163387,0,1,0,0.0,0,-43842,0,43842,71,False,0,Crystal Palace
Bruno Borges Fernandes,MID,Man Utd,6.2,0,0,17,1,26.9,333,0.12,0.19,0.07,1.14,267,0,0,6.2,17.0,2023-03-12T14:00:00Z,90,0,0,0,0,27,0,858205,1,0,0,18.0,3,-78754,43012,121766,97,True,0,Southampton
Tyler Adams,MID,Leeds,2.0,0,0,17,0,13.3,506,0.09,0.12,0.03,1.63,265,2,0,2.9,11.2,2023-03-11T15:00:00Z,90,0,0,0,0,27,0,17307,1,2,2,4.0,2,-136,286,422,49,True,0,Brighton
Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,352,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2023-03-12T16:30:00Z,0,0,0,0,0,27,0,206,0,1,2,0.0,0,0,0,0,45,True,0,Wolves
Owen Bevan,DEF,Bournemouth,0.0,0,0,0,0,0.0,598,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,0,0,0,0,27,0,3638,0,0,1,0.0,0,-17,0,17,40,True,0,Liverpool
Mark Travers,GK,Bournemouth,-1.0,0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,0,0,0,0,27,0,42689,0,0,1,0.0,0,-461,493,954,42,True,0,Liverpool
Jordan Zemura,DEF,Bournemouth,1.0,0,0,0,0,0.0,76,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,0,0,0,0,27,0,15353,0,0,1,0.0,0,81,804,723,43,True,0,Liverpool
Rob Holding,DEF,Arsenal,0.7,0,0,0,0,0.0,5,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,11937,0,3,0,0.0,0,-41,70,111,42,False,0,Fulham
Ivan Toney,FWD,Brentford,12.1,0,0,-6,0,5.6,80,0.03,0.46,0.43,1.03,263,1,0,2.3,0.0,2023-03-11T15:00:00Z,90,0,0,0,0,27,0,4462625,1,0,1,19.0,2,843235,892596,49361,78,False,0,Everton
Ivan Toney,FWD,Brentford,12.1,1,3,42,1,11.7,80,0.13,1.05,0.92,0.51,69,0,1,11.9,60.2,2023-03-15T19:30:00Z,90,0,0,0,0,27,0,4462625,1,2,0,47.0,11,843235,892596,49361,78,False,1,Southampton
Pontus Jansson,DEF,Brentford,0.9,0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,37912,0,0,1,0.0,0,296,687,391,42,False,0,Everton
Pontus Jansson,DEF,Brentford,0.9,0,0,3,0,0.0,78,0.0,0.0,0.0,0.08,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,12,0,0,0,0,27,0,37912,0,2,0,0.0,1,296,687,391,42,False,0,Southampton
Marvelous Nakamba,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,13299,0,1,1,0.0,0,-152,0,152,43,False,0,West Ham
Nampalys Mendy,MID,Leicester,1.0,0,0,19,0,3.5,252,0.03,0.03,0.0,1.24,266,2,0,1.5,11.4,2023-03-11T15:00:00Z,65,0,0,0,0,27,0,46939,1,3,1,0.0,2,-391,449,840,43,True,0,Chelsea
Fábio Ferreira Vieira,MID,Arsenal,2.0,0,0,6,0,10.9,25,0.04,0.09,0.05,0.11,264,0,0,2.0,2.4,2023-03-12T14:00:00Z,13,0,0,0,0,27,0,15208,0,3,0,7.0,1,15,231,216,56,False,0,Fulham
Matthew Cox,GK,Brentford,0.5,0,0,0,0,0.0,633,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,4763,0,0,1,0.0,0,-38,202,240,39,False,0,Everton
Matthew Cox,GK,Brentford,0.5,0,0,0,0,0.0,633,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,4763,0,2,0,0.0,0,-38,202,240,39,False,0,Southampton
Dale Taylor,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,1509,0,1,3,0.0,0,-79,0,79,45,False,0,Spurs
Ryan Fredericks,DEF,Bournemouth,-0.5,0,0,4,0,0.0,59,0.0,0.0,0.0,0.08,261,0,0,0.2,2.0,2023-03-11T12:30:00Z,10,0,0,0,0,27,0,2861,0,0,1,0.0,1,21,106,85,44,True,0,Liverpool
Stanley Mills,MID,Everton,0.0,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,3214,0,0,1,0.0,0,43,96,53,44,True,0,Brentford
Cheikhou Kouyaté,MID,Nott'm Forest,0.0,0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,11481,0,1,3,0.0,0,-142,7,149,44,False,0,Spurs
Kurt Zouma,DEF,West Ham,0.5,0,0,14,0,10.4,461,0.01,0.18,0.17,1.58,270,1,0,3.9,20.2,2023-03-12T14:00:00Z,90,0,0,0,0,27,0,108260,1,1,1,8.0,2,-184,954,1138,44,True,0,Aston Villa
Luke Mbete-Tabu,DEF,Man City,0.0,0,0,0,0,0.0,320,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,0,0,0,0,27,0,13141,0,1,0,0.0,0,-67,0,67,39,False,0,Crystal Palace
Armstrong Oko-Flex,MID,West Ham,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,3077,0,1,1,0.0,0,-15,0,15,44,True,0,Aston Villa
Taiwo Awoniyi,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,397,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,47421,0,1,3,0.0,0,-877,69,946,56,False,0,Spurs
Harry Winks,MID,Spurs,0.0,0,0,0,0,0.0,434,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,64688,0,1,3,0.0,0,-379,0,379,44,True,0,Nott'm Forest
Levi Colwill,DEF,Brighton,2.7,0,0,0,0,0.0,559,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,8141,0,2,2,0.0,0,-255,49,304,44,False,0,Leeds
Levi Colwill,DEF,Brighton,2.7,0,1,26,1,1.5,559,0.01,0.01,0.0,1.2,73,0,0,1.4,12.0,2023-03-15T19:30:00Z,90,0,0,0,0,27,0,8141,1,0,1,0.0,7,-255,49,304,44,True,0,Crystal Palace
Kofi Balmer,DEF,Crystal Palace,-1.0,0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,0,0,0,0,27,0,5486,0,1,0,0.0,0,-118,164,282,40,True,0,Man City
Kofi Balmer,DEF,Crystal Palace,-1.0,0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,5486,0,0,1,0.0,0,-118,164,282,40,False,0,Brighton
Ricardo Barbosa Pereira,DEF,Leicester,1.5,1,0,24,0,38.0,256,0.28,0.35,0.07,1.53,266,3,0,7.2,29.8,2023-03-11T15:00:00Z,90,0,0,0,0,27,0,2933,1,3,1,4.0,3,316,407,91,43,True,1,Chelsea
Moussa Djenepo,MID,Southampton,-1.0,0,0,0,0,0.0,418,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,0,0,0,0,27,0,6998,0,0,0,0.0,0,-65,24,89,50,False,0,Man Utd
Moussa Djenepo,MID,Southampton,-1.0,0,0,0,0,0.0,418,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,6998,0,2,0,0.0,0,-65,24,89,50,True,0,Brentford
Morgan Gibbs-White,MID,Nott'm Forest,3.2,0,0,9,0,31.8,493,0.12,0.12,0.0,2.05,269,3,0,3.9,5.6,2023-03-11T15:00:00Z,90,0,0,0,0,27,0,49736,1,1,3,2.0,2,-4536,3824,8360,55,False,0,Spurs
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,95,0,0,1,0.0,0,0,0,0,45,False,0,Everton
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,0,0,0,0,27,0,95,0,2,0,0.0,0,0,0,0,45,False,0,Southampton
Loïc Badé,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,0,0,0,0,27,0,2364,0,1,3,0.0,0,-19,0,19,45,False,0,Spurs
Ryan Christie,MID,Bournemouth,-0.5,0,0,3,0,1.1,69,0.0,0.03,0.02,0.08,261,0,0,2.3,5.0,2023-03-11T12:30:00Z,20,0,0,0,0,27,0,5555,0,0,1,17.0,1,77,182,105,53,True,0,Liverpool
Pervis Estupiñán,DEF,Brighton,11.6,0,0,16,0,6.3,586,0.02,0.04,0.02,1.54,265,2,0,2.5,10.4,2023-03-11T15:00:00Z,90,0,0,0,0,27,0,1365716,1,2,2,8.0,1,520045,535422,15377,48,False,0,Leeds
Pervis Estupiñán,DEF,Brighton,11.6,0,2,27,1,33.7,586,0.05,0.14,0.09,1.2,73,0,0,7.9,26.0,2023-03-15T19:30:00Z,90,0,0,0,0,27,0,1365716,1,0,1,19.0,8,520045,535422,15377,48,True,0,Crystal Palace
Carney Chukwuemeka,MID,Chelsea,0.5,0,0,2,0,1.4,48,0.0,0.0,0.0,0.03,266,0,0,0.1,0.0,2023-03-11T15:00:00Z,8,0,0,0,0,27,0,38479,0,3,1,0.0,1,-387,173,560,43,False,0,Leicester
Matty Cash,DEF,Aston Villa,5.8,0,0,14,0,1.5,43,0.0,0.0,0.0,1.97,270,1,0,1.3,11.4,2023-03-12T14:00:00Z,79,0,0,0,0,27,0,421368,1,1,1,0.0,2,23034,33414,10380,46,False,0,West Ham
