name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Víctor Camarasa,0,0,0,0,0.0,510,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,0,0,0,0,28,0,11173,1,0,0.0,0,-21,108,129,45,False,0,Brighton,Crystal Palace,MID,Camarasa
Kayne Ramsay,0,0,0,0,0.0,311,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,118542,1,3,0.0,0,-3398,693,4091,39,False,0,West Ham,Southampton,DEF,Ramsay
Aaron Wan-Bissaka,0,0,9,0,15.9,122,274,1,0,2.7,11.0,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,1089317,1,1,0.0,2,26366,37357,10991,53,False,0,Everton,Man Utd,DEF,Wan-Bissaka
Timm Klose,0,0,0,0,0.0,272,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,1971,0,1,0.0,0,-8,9,17,43,True,0,Leicester,Norwich,DEF,Klose
Romelu Lukaku,0,0,0,0,0.0,232,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,23196,1,1,0.0,0,-11,54,65,85,False,0,Everton,Man Utd,FWD,Lukaku
Mohamed Elyounoussi,0,0,0,0,0.0,322,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,1795,1,3,0.0,0,21,27,6,52,False,0,West Ham,Southampton,MID,Elyounoussi
Mohamed Salah,0,0,5,0,3.3,191,279,3,0,3.3,0.0,2020-02-29T17:30:00Z,90,0,0,0,0,28,0,3382869,0,3,30.0,2,23476,57735,34259,128,False,0,Watford,Liverpool,MID,Salah
Ben Mee,0,0,19,1,0.2,83,276,0,0,3.0,21.0,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,92726,0,0,9.0,5,5075,7714,2639,50,False,1,Newcastle,Burnley,DEF,Mee
Brandon Williams,0,0,3,0,0.3,549,274,0,0,0.1,0.2,2020-03-01T14:00:00Z,1,0,0,0,0,28,0,410870,1,1,0.0,1,-14768,13627,28395,41,False,0,Everton,Man Utd,DEF,Williams
Jack Stephens,0,0,4,0,0.4,308,280,3,0,1.3,12.4,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,283760,1,3,0.0,0,18466,24352,5886,45,False,1,West Ham,Southampton,DEF,Stephens
Andreas Christensen,0,0,18,0,12.3,108,272,2,0,4.7,23.0,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,44277,2,2,12.0,0,1249,1593,344,49,False,1,Bournemouth,Chelsea,DEF,Christensen
Giovanni McGregor,0,0,0,0,0.0,608,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,0,0,0,0,28,0,247,1,0,0.0,0,160,197,37,45,False,0,Brighton,Crystal Palace,MID,McGregor
Beni Baningime,0,0,0,0,0.0,557,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,548,1,1,0.0,0,-9,22,31,45,True,0,Man Utd,Everton,MID,Baningime
Giovani Lo Celso,0,0,10,0,30.2,523,278,3,0,6.9,16.6,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,27575,3,2,22.0,1,788,1975,1187,73,True,1,Wolves,Spurs,MID,Lo Celso
Juan Mata,0,0,4,0,10.9,242,274,0,0,1.4,2.6,2020-03-01T14:00:00Z,18,0,0,0,0,28,0,27669,1,1,0.0,1,-627,409,1036,62,False,0,Everton,Man Utd,MID,Mata
Valentino Lazaro,0,0,0,0,0.0,614,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,523,0,0,0.0,0,-336,23,359,55,True,0,Burnley,Newcastle,MID,Lazaro
Kieran Trippier,0,0,0,0,0.0,334,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,9792,3,2,0.0,0,-18,23,41,55,True,0,Wolves,Spurs,DEF,Trippier
Jürgen Locadia,0,0,0,0,0.0,45,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,0,0,0,0,28,0,5491,1,0,0.0,0,-29,12,41,52,True,0,Crystal Palace,Brighton,FWD,Locadia
Jarrod Bowen,0,2,35,0,15.1,626,280,1,1,12.8,50.2,2020-02-29T15:00:00Z,77,0,0,0,0,28,0,3593,1,3,63.0,9,587,925,338,65,True,0,Southampton,West Ham,MID,Bowen
Lewis Dunk,0,0,18,0,10.9,42,273,1,0,10.9,17.0,2020-02-29T12:30:00Z,90,0,0,0,0,28,0,993089,1,0,81.0,2,-7513,24082,31595,48,True,0,Crystal Palace,Brighton,DEF,Dunk
Jack Colback,0,0,0,0,0.0,482,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,8623,0,0,0.0,0,37,198,161,43,True,0,Burnley,Newcastle,MID,Colback
Filip Benkovic,0,0,0,0,0.0,597,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,1615,0,1,0.0,0,132,325,193,39,False,0,Norwich,Leicester,DEF,Benkovic
Charlie Austin,0,0,0,0,0.0,312,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,3451,1,3,0.0,0,-3,23,26,60,False,0,West Ham,Southampton,FWD,Austin
Raúl Jiménez,0,1,32,0,15.1,409,278,2,1,10.9,38.4,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,2227862,3,2,55.0,7,74117,138445,64328,79,False,0,Spurs,Wolves,FWD,Jiménez
Matt Doherty,1,2,37,0,2.3,401,278,2,1,9.5,58.8,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,398965,3,2,34.0,12,46230,56070,9840,61,False,0,Spurs,Wolves,DEF,Doherty
Dominic Calvert-Lewin,0,2,25,0,3.8,147,274,1,1,11.0,42.6,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,1075097,1,1,64.0,7,121892,156503,34611,63,True,1,Man Utd,Everton,FWD,Calvert-Lewin
Issa Diop,0,0,12,0,0.0,381,280,1,0,3.1,24.6,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,159488,1,3,6.0,2,5318,7109,1791,43,True,0,Southampton,West Ham,DEF,Diop
Aaron Lennon,0,0,0,0,0.0,430,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,6433,0,0,0.0,0,0,112,112,46,False,0,Newcastle,Burnley,MID,Lennon
Onel Hernández,0,0,0,0,0.0,284,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,4638,0,1,0.0,0,-193,12,205,53,True,0,Leicester,Norwich,MID,Hernández
Harvey Barnes,0,0,11,0,49.8,172,277,1,0,11.4,18.6,2020-02-28T20:00:00Z,90,0,0,0,0,28,0,279630,0,1,46.0,2,69688,87038,17350,60,False,0,Norwich,Leicester,MID,Barnes
Ken Sema,0,0,0,0,0.0,372,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,1383,0,3,0.0,0,-4,12,16,47,True,0,Liverpool,Watford,MID,Sema
Troy Parrott,0,0,3,0,0.0,509,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,1,0,0,0,0,28,0,61989,3,2,0.0,1,-235,1393,1628,43,True,0,Wolves,Spurs,FWD,Parrott
Nathaniel Phillips,0,0,0,0,0.0,589,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,240,0,3,0.0,0,-7,3,10,40,False,0,Watford,Liverpool,DEF,Phillips
Mathew Ryan,0,0,12,0,0.0,47,273,1,0,1.9,18.6,2020-02-29T12:30:00Z,90,0,0,0,0,28,2,1105968,1,0,0.0,2,-22982,7262,30244,48,True,0,Crystal Palace,Brighton,GK,Ryan
Harry Winks,0,0,12,0,5.7,347,278,3,0,4.2,10.2,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,19357,3,2,26.0,1,95,422,327,52,True,1,Wolves,Spurs,MID,Winks
João Manuel Neves Virgínia,0,0,0,0,0.0,629,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,0,1,1,0.0,0,0,0,0,40,True,0,Man Utd,Everton,GK,Virgínia
Andrew Surman,0,0,0,0,0.0,80,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,2672,2,2,0.0,0,4,44,40,47,True,0,Chelsea,Bournemouth,MID,Surman
Simon Mignolet,0,0,0,0,0.0,190,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,2499,0,3,0.0,0,-10,7,17,45,False,0,Watford,Liverpool,GK,Mignolet
Ben Godfrey,0,0,26,1,0.3,273,277,0,0,3.5,17.8,2020-02-28T20:00:00Z,90,0,0,0,0,28,0,10967,0,1,17.0,6,18,116,98,44,True,0,Leicester,Norwich,DEF,Godfrey
Christian Pulisic,0,0,0,0,0.0,431,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,259101,2,2,0.0,0,-4476,85,4561,69,False,0,Bournemouth,Chelsea,MID,Pulisic
Aaron Cresswell,0,0,7,0,18.9,376,280,1,0,2.5,5.6,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,94952,1,3,0.0,1,960,4299,3339,46,True,1,Southampton,West Ham,DEF,Cresswell
Mihai-Alexandru Dobre,0,0,0,0,0.0,574,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,264,2,2,0.0,0,-11,8,19,45,True,0,Chelsea,Bournemouth,MID,Dobre
Dale Stephens,0,0,0,0,0.0,57,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,0,0,0,0,28,0,127413,1,0,0.0,0,-5022,352,5374,44,True,0,Crystal Palace,Brighton,MID,Stephens
Ayotomiwa Dele-Bashiru,0,0,0,0,0.0,563,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,870,0,3,0.0,0,53,94,41,45,True,0,Liverpool,Watford,MID,Dele-Bashiru
Robbie Brady,0,0,0,0,0.0,98,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,3527,0,0,0.0,0,-6,73,79,55,False,0,Newcastle,Burnley,MID,Brady
Joel Matip,0,0,0,0,0.0,185,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,84586,0,3,0.0,0,-253,168,421,52,False,0,Watford,Liverpool,DEF,Matip
Angelo Ogbonna,0,0,11,0,0.1,377,280,1,0,2.5,19.2,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,87137,1,3,6.0,2,-2783,1557,4340,45,True,0,Southampton,West Ham,DEF,Ogbonna
Harvey Elliott,0,0,0,0,0.0,550,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,747,0,3,0.0,0,-15,11,26,45,False,0,Watford,Liverpool,MID,Elliott
Isaac Hayden,0,0,14,1,31.2,271,276,0,0,5.9,17.4,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,362003,0,0,10.0,3,-9445,12651,22096,43,True,0,Burnley,Newcastle,MID,Hayden
João Pedro Junqueira de Jesus,0,0,0,0,0.0,592,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,1013,0,3,0.0,0,3,99,96,49,True,0,Liverpool,Watford,FWD,João Pedro
Will Norris,0,0,0,0,0.0,413,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,51821,3,2,0.0,0,2536,3658,1122,39,False,0,Spurs,Wolves,GK,Norris
Olivier Giroud,1,0,10,0,3.7,110,272,2,0,2.0,0.0,2020-02-29T15:00:00Z,71,0,0,0,0,28,0,116686,2,2,21.0,5,29352,31285,1933,65,False,0,Bournemouth,Chelsea,FWD,Giroud
Dennis Praet,0,0,6,0,5.4,517,277,1,0,2.7,10.6,2020-02-28T20:00:00Z,72,0,0,0,0,28,0,6345,0,1,11.0,1,113,433,320,53,False,1,Norwich,Leicester,MID,Praet
Bruno Miguel Borges Fernandes,0,3,26,0,24.5,618,274,1,1,13.3,51.6,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,863003,1,1,57.0,10,449136,455077,5941,82,False,0,Everton,Man Utd,MID,Fernandes
Callum Wilson,0,0,1,0,2.4,67,272,2,0,5.6,11.2,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,357440,2,2,42.0,1,-6845,5788,12633,74,True,1,Chelsea,Bournemouth,FWD,Callum Wilson
Mario Vrancic,0,0,0,0,0.0,282,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,5066,0,1,0.0,0,1,72,71,62,True,0,Leicester,Norwich,MID,Vrancic
Max Kilman,0,0,0,0,0.0,408,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,150729,3,2,0.0,0,-2061,931,2992,40,False,0,Spurs,Wolves,DEF,Kilman
Heurelho da Silva Gomes,0,0,0,0,0.0,513,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,14698,0,3,0.0,0,-43,85,128,44,True,0,Liverpool,Watford,GK,Gomes
Maarten Stekelenburg,0,0,0,0,0.0,149,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,531058,1,1,0.0,0,-6120,519,6639,40,True,0,Man Utd,Everton,GK,Stekelenburg
Declan Rice,0,0,17,0,11.4,395,280,1,0,4.1,21.6,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,114863,1,3,8.0,2,1510,4703,3193,47,True,0,Southampton,West Ham,MID,Rice
Vincent Janssen,0,0,0,0,0.0,339,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,5248,3,2,0.0,0,15,38,23,45,True,0,Wolves,Spurs,FWD,Janssen
Danny Ings,0,0,3,0,0.8,313,280,1,0,2.5,0.6,2020-02-29T15:00:00Z,36,0,0,0,0,28,0,2526786,1,3,24.0,1,30165,108040,77875,71,False,0,West Ham,Southampton,FWD,Ings
Mateo Kovacic,0,0,14,0,21.8,432,272,2,0,4.7,25.6,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,72682,2,2,0.0,2,2780,3844,1064,53,False,0,Bournemouth,Chelsea,MID,Kovacic
Liam Gibson,0,0,0,0,0.0,610,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,1923,0,0,0.0,0,128,269,141,40,True,0,Burnley,Newcastle,DEF,Gibson
Aaron Ramsdale,0,0,18,0,0.0,494,272,2,0,3.4,34.4,2020-02-29T15:00:00Z,90,0,0,0,0,28,5,273111,2,2,0.0,2,-9419,3805,13224,46,True,0,Chelsea,Bournemouth,GK,Ramsdale
Gerard Deulofeu,0,0,3,0,11.1,363,279,0,0,2.4,1.8,2020-02-29T17:30:00Z,36,0,0,0,0,28,0,191699,0,3,11.0,1,-15297,2319,17616,61,True,0,Liverpool,Watford,FWD,Deulofeu
Jannik Vestergaard,0,0,3,0,0.4,304,280,0,0,0.5,5.0,2020-02-29T15:00:00Z,22,0,0,0,0,28,0,153402,1,3,0.0,1,-1674,542,2216,46,False,0,West Ham,Southampton,DEF,Vestergaard
Emil Krafth,0,0,0,0,0.0,519,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,4470,0,0,0.0,0,-75,7,82,43,True,0,Burnley,Newcastle,DEF,Krafth
Tomas Soucek,0,0,0,0,0.0,616,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,649,1,3,0.0,0,-272,48,320,50,True,0,Southampton,West Ham,MID,Soucek
Jamie Vardy,0,0,0,0,0.0,166,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,2840205,0,1,0.0,0,205971,311664,105693,97,False,0,Norwich,Leicester,FWD,Vardy
Manuel Lanzini,0,0,0,0,0.0,391,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,53133,1,3,0.0,0,-612,225,837,62,True,0,Southampton,West Ham,MID,Lanzini
Danny Welbeck,0,0,0,0,0.0,512,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,8708,0,3,0.0,0,6,123,117,58,True,0,Liverpool,Watford,FWD,Welbeck
Victor Lindelöf,0,0,13,0,0.4,225,274,1,0,0.8,8.0,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,85766,1,1,0.0,1,-177,827,1004,53,False,1,Everton,Man Utd,DEF,Lindelöf
Dan Burn,0,0,16,0,21.8,475,273,1,0,5.4,28.6,2020-02-29T12:30:00Z,90,0,0,0,0,28,0,14047,1,0,4.0,2,416,642,226,45,True,0,Crystal Palace,Brighton,DEF,Burn
Arnaut Danjuma Groeneveld,0,0,0,0,0.0,492,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,2003,2,2,0.0,0,-2,10,12,58,True,0,Chelsea,Bournemouth,MID,Danjuma
Steve Cook,0,0,14,0,0.2,58,272,2,0,2.2,21.4,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,16733,2,2,0.0,1,-131,205,336,50,True,0,Chelsea,Bournemouth,DEF,Steve Cook
Francisco Femenía Far,0,0,22,1,1.6,357,279,0,0,1.2,10.8,2020-02-29T17:30:00Z,90,0,0,0,0,28,0,27593,0,3,0.0,6,-1830,29,1859,42,True,0,Liverpool,Watford,DEF,Kiko Femenía
Isaac Success Ajayi,0,0,0,0,0.0,365,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,0,0,0,0,28,0,25539,0,3,0.0,0,-79,151,230,47,True,0,Liverpool,Watford,FWD,Success
César Azpilicueta,0,0,19,0,42.3,105,272,2,0,9.7,31.0,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,467609,2,2,24.0,1,10620,20293,9673,58,False,0,Bournemouth,Chelsea,DEF,Azpilicueta
Richarlison de Andrade,0,0,7,0,13.3,150,274,1,0,5.5,9.4,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,1012551,1,1,32.0,2,153628,179050,25422,83,True,0,Man Utd,Everton,MID,Richarlison
David Button,0,0,0,0,0.0,48,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,0,0,0,0,28,0,1548586,1,0,0.0,0,-9877,19060,28937,39,True,0,Crystal Palace,Brighton,GK,Button
Demarai Gray,0,0,0,0,0.0,175,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,18148,0,1,0.0,0,-93,109,202,51,False,0,Norwich,Leicester,MID,Gray
Ismaïla Sarr,1,3,54,1,12.8,525,279,0,2,16.8,82.8,2020-02-29T17:30:00Z,81,0,0,0,0,28,0,28705,0,3,72.0,19,-1775,774,2549,62,True,0,Liverpool,Watford,MID,Sarr
Erik Lamela,0,0,0,0,0.0,346,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,85070,3,2,0.0,0,1269,1987,718,57,True,0,Wolves,Spurs,MID,Lamela
Rui Pedro dos Santos Patrício,0,0,15,0,0.0,411,278,2,0,2.6,26.2,2020-03-01T14:00:00Z,90,0,0,0,0,28,3,688834,3,2,0.0,2,15281,24914,9633,51,False,0,Spurs,Wolves,GK,Patrício
Phil Jones,0,0,0,0,0.0,231,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,11308,1,1,0.0,0,-27,62,89,48,False,0,Everton,Man Utd,DEF,Jones
Adam Lallana,0,0,8,0,5.3,195,279,1,0,2.0,5.2,2020-02-29T17:30:00Z,29,0,0,0,0,28,0,9074,0,3,9.0,1,-82,32,114,57,False,0,Watford,Liverpool,MID,Lallana
Angel Gomes,0,0,0,0,0.0,245,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,6713,1,1,0.0,0,8,96,88,48,False,0,Everton,Man Utd,MID,Gomes
Bamidele Alli,2,0,18,0,12.9,344,278,3,0,9.8,26.8,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,365749,3,2,58.0,8,-26870,25657,52527,84,True,0,Wolves,Spurs,MID,Alli
Davide Zappacosta,0,0,0,0,0.0,109,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,11597,2,2,0.0,0,-25,11,36,43,False,0,Bournemouth,Chelsea,DEF,Zappacosta
Nathan Redmond,0,0,0,0,0.0,320,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,47407,1,3,0.0,0,-10191,81,10272,62,False,0,West Ham,Southampton,MID,Redmond
Callum Hudson-Odoi,0,0,0,0,0.0,116,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,41120,2,2,0.0,0,-9277,113,9390,53,False,0,Bournemouth,Chelsea,MID,Hudson-Odoi
Matthew Longstaff,0,0,0,0,0.0,540,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,13172,0,0,0.0,0,-518,220,738,45,True,0,Burnley,Newcastle,MID,Matthew Longstaff
Gonçalo Bento Soares Cardoso,0,0,0,0,0.0,594,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,2281,1,3,0.0,0,129,245,116,40,True,0,Southampton,West Ham,DEF,Cardoso
Javier Manquillo,0,0,18,1,20.4,256,276,0,0,4.1,15.0,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,10401,0,0,6.0,5,-241,25,266,43,True,1,Burnley,Newcastle,DEF,Manquillo
Frederick Woodman,0,0,0,0,0.0,264,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,56333,0,0,0.0,0,-650,48,698,40,True,0,Burnley,Newcastle,GK,Woodman
Matthew Clarke,0,0,0,0,0.0,43,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,0,0,0,0,28,0,848,1,0,0.0,0,-3,3,6,44,True,0,Crystal Palace,Brighton,DEF,Clarke
Chris Mepham,0,0,0,0,0.0,61,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,47415,2,2,0.0,0,-693,10,703,43,True,0,Chelsea,Bournemouth,DEF,Mepham
Alisson Ramses Becker,0,0,16,0,0.0,189,279,3,0,1.7,17.0,2020-02-29T17:30:00Z,90,0,0,0,0,28,2,844783,0,3,0.0,1,-4022,12183,16205,62,False,0,Watford,Liverpool,GK,Alisson
Paul Dummett,0,0,0,0,0.0,255,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,12628,0,0,0.0,0,-241,6,247,44,True,0,Burnley,Newcastle,DEF,Dummett
Bernard Ashley-Seal,0,0,0,0,0.0,559,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,3837,3,2,0.0,0,140,317,177,45,False,0,Spurs,Wolves,FWD,Ashley-Seal
Kenny McLean,0,0,14,1,4.6,286,277,0,0,2.6,19.0,2020-02-28T20:00:00Z,90,0,0,0,0,28,0,11421,0,1,2.0,3,37,187,150,48,True,0,Leicester,Norwich,MID,McLean
Ruben Loftus-Cheek,0,0,0,0,0.0,115,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,5546,2,2,0.0,0,977,1142,165,63,False,0,Bournemouth,Chelsea,MID,Loftus-Cheek
Ralf Fahrmann,0,0,0,0,0.0,449,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,21905,0,1,0.0,0,-69,60,129,44,True,0,Leicester,Norwich,GK,Fahrmann
Frederico Rodrigues de Paula Santos,0,0,9,0,17.5,244,274,1,0,4.2,12.2,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,25402,1,1,12.0,1,2465,3935,1470,53,False,1,Everton,Man Utd,MID,Fred
Kevin Danso,0,0,0,0,0.0,532,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,2354,1,3,0.0,0,0,59,59,42,False,0,West Ham,Southampton,DEF,Danso
Morgan Gibbs-White,0,0,0,0,0.0,416,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,4002,3,2,0.0,0,-15,66,81,47,False,0,Spurs,Wolves,MID,Gibbs-White
Sung-yueng Ki,0,0,0,0,0.0,268,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,0,0,0,0,28,0,3408,0,0,0.0,0,-11,10,21,47,True,0,Burnley,Newcastle,MID,Ki Sung-yueng
Philip Heise,0,0,0,0,0.0,484,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,52175,0,1,0.0,0,-817,410,1227,39,True,0,Leicester,Norwich,DEF,Heise
Japhet Tanganga,0,0,9,0,0.3,583,278,3,0,1.6,16.0,2020-03-01T14:00:00Z,75,0,0,0,0,28,0,184150,3,2,0.0,1,1798,12124,10326,41,True,0,Wolves,Spurs,DEF,Tanganga
Alexander Tettey,0,0,12,1,2.7,289,277,0,0,2.3,10.0,2020-02-28T20:00:00Z,90,0,0,0,0,28,0,25428,0,1,10.0,3,67,1317,1250,45,True,0,Leicester,Norwich,MID,Tettey
James McCarthy,0,0,10,0,32.8,157,273,0,0,4.2,8.8,2020-02-29T12:30:00Z,45,0,0,0,0,28,0,63929,1,0,0.0,1,4865,7614,2749,43,False,0,Brighton,Crystal Palace,MID,McCarthy
Matt Ritchie,0,0,22,1,30.1,251,276,0,0,11.8,7.8,2020-02-29T15:00:00Z,90,0,0,0,0,28,0,15412,0,0,80.0,6,-705,505,1210,53,True,0,Burnley,Newcastle,DEF,Ritchie
Nick Pope,0,3,30,1,0.0,93,276,0,0,2.6,26.4,2020-02-29T15:00:00Z,90,0,0,0,0,28,4,1312418,0,0,0.0,10,98725,106670,7945,48,False,0,Newcastle,Burnley,GK,Pope
Eric Bailly,0,0,0,0,0.0,228,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,8101,1,1,0.0,0,-169,1270,1439,49,False,0,Everton,Man Utd,DEF,Bailly
Maximillian Aarons,1,2,30,1,15.2,274,277,0,0,5.7,38.2,2020-02-28T20:00:00Z,90,0,0,0,0,28,0,84608,0,1,4.0,11,-425,1468,1893,43,True,0,Leicester,Norwich,DEF,Aarons
Willy Boly,0,0,8,0,0.6,405,278,2,0,2.0,17.8,2020-03-01T14:00:00Z,90,0,0,0,0,28,0,232264,3,2,2.0,0,24137,28388,4251,47,False,1,Spurs,Wolves,DEF,Boly
Jean-Philippe Gbamin,0,0,0,0,0.0,497,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,2095,1,1,0.0,0,-3,6,9,48,True,0,Man Utd,Everton,MID,Gbamin
Moritz Leitner,0,0,0,0,0.0,288,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,16665,0,1,0.0,0,3,499,496,43,True,0,Leicester,Norwich,MID,Leitner
Matty James,0,0,0,0,0.0,177,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,0,0,0,0,28,0,11137,0,1,0.0,0,363,579,216,43,False,0,Norwich,Leicester,MID,James
Marcus Rashford,0,0,0,0,0.0,233,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,0,0,0,0,28,0,724100,1,1,0.0,0,-20373,301,20674,89,False,0,Everton,Man Utd,FWD,Rashford
Sam Woods,0,0,0,0,0.0,578,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,0,0,0,0,28,0,2945,1,0,0.0,0,-139,23,162,40,False,0,Brighton,Crystal Palace,DEF,Woods
